Filename,Storm,Storm_ID,Storm_Datetime,Storm_Epoch,Lat,Lon,Intensity_ms,MSLP_hPa,TC_Category,Observation_Variables,Observation_Groups,Group_Counts_JSON
HRDOBS_HARVEY09L.201708231800_AI_READY.hdf5,HARVEY,HARVEY09L,2017-08-23T18:00:00Z,1503511200, 11.50,-102.50,18.005538940429688,1005.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_ghawk, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track","{""dropsonde_ghawk"": 321, ""dropsonde_noaa49"": 1481, ""dropsonde_usaf"": 47, ""flight_level_hdobs_noaa49"": 320, ""flight_level_hdobs_usaf"": 108, ""sfmr_usaf"": 24, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_IRMA11L.201709080600_AI_READY.hdf5,IRMA,IRMA11L,2017-09-08T06:00:00Z,1504850400, 11.50, -83.20,69.44993591308594,925.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 59, ""dropsonde_noaa49"": 2618, ""dropsonde_usaf"": 164, ""flight_level_hdobs_noaa42"": 200, ""flight_level_hdobs_noaa49"": 380, ""flight_level_hdobs_usaf"": 340, ""sfmr_noaa42"": 94, ""sfmr_usaf"": 222, ""track_best_track"": 4, ""track_spline_track"": 364, ""track_vortex_message"": 3}"
HRDOBS_IRMA11L.201709090600_AI_READY.hdf5,IRMA,IRMA11L,2017-09-09T06:00:00Z,1504936800, 12.30, -88.30,66.87771606445312,930.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa49"": 2475, ""dropsonde_usaf"": 118, ""flight_level_hdobs_noaa49"": 420, ""flight_level_hdobs_usaf"": 1270, ""sfmr_usaf"": 732, ""track_best_track"": 4, ""track_spline_track"": 363, ""track_vortex_message"": 3}"
HRDOBS_HARVEY09L.201708230600_AI_READY.hdf5,HARVEY,HARVEY09L,2017-08-23T06:00:00Z,1503468000, 10.80,-101.50,12.861100196838379,1008.0,LO,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 25, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_IRMA11L.201709051800_AI_READY.hdf5,IRMA,IRMA11L,2017-09-05T18:00:00Z,1504634400,  6.90, -69.20,79.73881530761719,926.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 92, ""dropsonde_noaa49"": 3291, ""dropsonde_usaf"": 87, ""flight_level_hdobs_noaa42"": 60, ""flight_level_hdobs_noaa49"": 340, ""flight_level_hdobs_usaf"": 320, ""sfmr_noaa42"": 47, ""sfmr_usaf"": 199, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 2}"
HRDOBS_IRMA11L.201709041800_AI_READY.hdf5,IRMA,IRMA11L,2017-09-04T18:00:00Z,1504548000,  6.70, -63.90,59.16106033325195,944.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 25, ""dropsonde_noaa49"": 966, ""dropsonde_usaf"": 111, ""flight_level_hdobs_noaa42"": 120, ""flight_level_hdobs_noaa49"": 160, ""flight_level_hdobs_usaf"": 652, ""sfmr_noaa42"": 53, ""sfmr_usaf"": 403, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 2}"
HRDOBS_JOSE12L.201709190000_AI_READY.hdf5,JOSE,JOSE12L,2017-09-19T00:00:00Z,1505779200, 24.80, -81.40,33.43885803222656,972.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 156, ""flight_level_hdobs_usaf"": 625, ""sfmr_usaf"": 448, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 2}"
HRDOBS_JOSE12L.201709180000_AI_READY.hdf5,JOSE,JOSE12L,2017-09-18T00:00:00Z,1505692800, 21.90, -81.60,41.155517578125,972.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 83, ""dropsonde_noaa49"": 1667, ""dropsonde_usaf"": 34, ""flight_level_hdobs_noaa42"": 704, ""flight_level_hdobs_noaa49"": 447, ""flight_level_hdobs_usaf"": 680, ""sfmr_noaa42"": 639, ""sfmr_usaf"": 522, ""tdr_noaa42"": 111245, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 5}"
HRDOBS_IRMA11L.201709050600_AI_READY.hdf5,IRMA,IRMA11L,2017-09-05T06:00:00Z,1504591200,  6.60, -66.40,69.44993591308594,933.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 21, ""dropsonde_usaf"": 81, ""flight_level_hdobs_noaa42"": 180, ""flight_level_hdobs_usaf"": 335, ""sfmr_noaa42"": 18, ""sfmr_usaf"": 289, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 2}"
HRDOBS_IRMA11L.201709040600_AI_READY.hdf5,IRMA,IRMA11L,2017-09-04T06:00:00Z,1504504800,  7.00, -61.70,54.01662063598633,952.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, flight_level_hdobs_noaa42, sfmr_noaa42, tdr_noaa42, track_best_track, track_spline_track","{""dropsonde_noaa42"": 76, ""flight_level_hdobs_noaa42"": 280, ""sfmr_noaa42"": 264, ""tdr_noaa42"": 30784, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_LEE14L.201709261800_AI_READY.hdf5,LEE,LEE14L,2017-09-26T18:00:00Z,1506448800, 19.90, -64.20,48.8721809387207,972.0,HU,"az, clat, clon, elev, ght, lat, lon, pmin, rmw, rvel, rvelerr, time, vmax","tdr_noaa42, track_best_track","{""tdr_noaa42"": 16264, ""track_best_track"": 3}"
HRDOBS_JOSE12L.201709181200_AI_READY.hdf5,JOSE,JOSE12L,2017-09-18T12:00:00Z,1505736000, 23.50, -81.20,36.011077880859375,976.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 113, ""dropsonde_usaf"": 51, ""flight_level_hdobs_noaa42"": 744, ""flight_level_hdobs_usaf"": 600, ""sfmr_noaa42"": 622, ""sfmr_usaf"": 395, ""tdr_noaa42"": 55356, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 6}"
HRDOBS_JOSE12L.201709191200_AI_READY.hdf5,JOSE,JOSE12L,2017-09-19T12:00:00Z,1505822400, 26.40, -81.60,30.866640090942383,973.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 104, ""flight_level_hdobs_usaf"": 648, ""sfmr_usaf"": 344, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 3}"
HRDOBS_LEE14L.201709260600_AI_READY.hdf5,LEE,LEE14L,2017-09-26T06:00:00Z,1506405600, 20.10, -62.00,43.72774124145508,979.0,HU,"az, clat, clon, elev, ght, lat, lon, pmin, rmw, rvel, rvelerr, time, vmax","tdr_noaa42, track_best_track","{""tdr_noaa42"": 15334, ""track_best_track"": 3}"
HRDOBS_SIXTEEN16L.201710041800_AI_READY.hdf5,SIXTEEN,SIXTEEN16L,2017-10-04T18:00:00Z,1507140000,  2.30, -92.30,15.433320045471191,1005.0,TD,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track","{""flight_level_hdobs_usaf"": 733, ""sfmr_usaf"": 495, ""track_best_track"": 3}"
HRDOBS_JOSE12L.201709090600_AI_READY.hdf5,JOSE,JOSE12L,2017-09-09T06:00:00Z,1504936800,  7.20, -69.80,66.87771606445312,940.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 142, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_JOSE12L.201709091800_AI_READY.hdf5,JOSE,JOSE12L,2017-09-09T18:00:00Z,1504980000,  8.80, -71.90,61.733280181884766,942.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 4, ""track_best_track"": 3, ""track_spline_track"": 362}"
HRDOBS_JOSE12L.201709081800_AI_READY.hdf5,JOSE,JOSE12L,2017-09-08T18:00:00Z,1504893600,  6.40, -67.80,69.44993591308594,939.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track","{""dropsonde_usaf"": 41, ""flight_level_hdobs_usaf"": 12, ""sfmr_usaf"": 8, ""tdr_noaa42"": 35167, ""track_best_track"": 3, ""track_spline_track"": 361}"
HRDOBS_MARIA15L.201709240000_AI_READY.hdf5,MARIA,MARIA15L,2017-09-24T00:00:00Z,1506211200, 16.60, -82.40,51.444400787353516,945.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 124, ""dropsonde_usaf"": 162, ""flight_level_hdobs_noaa42"": 476, ""flight_level_hdobs_usaf"": 600, ""sfmr_noaa42"": 302, ""sfmr_usaf"": 284, ""tdr_noaa42"": 110075, ""track_best_track"": 3, ""track_spline_track"": 362, ""track_vortex_message"": 3}"
HRDOBS_MARIA15L.201709250000_AI_READY.hdf5,MARIA,MARIA15L,2017-09-25T00:00:00Z,1506297600, 19.70, -82.90,43.72774124145508,947.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 74, ""dropsonde_usaf"": 188, ""flight_level_hdobs_noaa42"": 596, ""flight_level_hdobs_usaf"": 694, ""sfmr_noaa42"": 429, ""sfmr_usaf"": 478, ""tdr_noaa42"": 98727, ""track_best_track"": 3, ""track_spline_track"": 370, ""track_vortex_message"": 4}"
HRDOBS_FRANKLIN07L.201708091200_AI_READY.hdf5,FRANKLIN,FRANKLIN07L,2017-08-09T12:00:00Z,1502280000, 10.20,-103.40,30.866640090942383,987.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_ghawk, dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_ghawk"": 2446, ""dropsonde_noaa42"": 15, ""dropsonde_usaf"": 12, ""flight_level_hdobs_noaa42"": 740, ""flight_level_hdobs_usaf"": 740, ""sfmr_noaa42"": 519, ""sfmr_usaf"": 466, ""tdr_noaa42"": 125841, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 5}"
HRDOBS_BRET02L.201706191800_AI_READY.hdf5,BRET,BRET02L,2017-06-19T18:00:00Z,1497895200, -1.00, -68.70,20.5777587890625,1007.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track","{""flight_level_hdobs_usaf"": 740, ""sfmr_usaf"": 472, ""track_best_track"": 3, ""track_spline_track"": 173}"
HRDOBS_HARVEY09L.201708250600_AI_READY.hdf5,HARVEY,HARVEY09L,2017-08-25T06:00:00Z,1503640800, 15.60,-105.10,46.29996109008789,966.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 126, ""dropsonde_usaf"": 213, ""flight_level_hdobs_noaa42"": 635, ""flight_level_hdobs_usaf"": 617, ""sfmr_noaa42"": 508, ""sfmr_usaf"": 434, ""tdr_noaa42"": 97628, ""track_best_track"": 3, ""track_spline_track"": 366, ""track_vortex_message"": 5}"
HRDOBS_HARVEY09L.201708240600_AI_READY.hdf5,HARVEY,HARVEY09L,2017-08-24T06:00:00Z,1503554400, 12.60,-102.60,25.722200393676758,997.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_ghawk, dropsonde_noaa42, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_ghawk"": 1910, ""dropsonde_noaa42"": 145, ""dropsonde_noaa49"": 2631, ""dropsonde_usaf"": 28, ""flight_level_hdobs_noaa42"": 728, ""flight_level_hdobs_noaa49"": 360, ""flight_level_hdobs_usaf"": 443, ""sfmr_noaa42"": 127, ""sfmr_usaf"": 333, ""tdr_noaa42"": 41399, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 5}"
HRDOBS_NATE16L.201710051800_AI_READY.hdf5,NATE,NATE16L,2017-10-05T18:00:00Z,1507226400,  4.50, -94.00,18.005538940429688,1000.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, flight_level_hdobs_noaa49, track_best_track, track_spline_track","{""dropsonde_noaa49"": 1324, ""flight_level_hdobs_noaa49"": 240, ""track_best_track"": 3, ""track_spline_track"": 361}"
HRDOBS_MARIA15L.201709251200_AI_READY.hdf5,MARIA,MARIA15L,2017-09-25T12:00:00Z,1506340800, 20.80, -83.00,36.011077880859375,961.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 44, ""dropsonde_noaa49"": 2534, ""dropsonde_usaf"": 161, ""flight_level_hdobs_noaa42"": 473, ""flight_level_hdobs_noaa49"": 534, ""flight_level_hdobs_usaf"": 676, ""sfmr_noaa42"": 385, ""sfmr_usaf"": 422, ""tdr_noaa42"": 26491, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 4}"
HRDOBS_MARIA15L.201709241200_AI_READY.hdf5,MARIA,MARIA15L,2017-09-24T12:00:00Z,1506254400, 18.40, -82.80,48.8721809387207,947.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 71, ""dropsonde_usaf"": 214, ""flight_level_hdobs_noaa42"": 480, ""flight_level_hdobs_usaf"": 668, ""sfmr_noaa42"": 408, ""sfmr_usaf"": 359, ""tdr_noaa42"": 74807, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 4}"
HRDOBS_HARVEY09L.201708251800_AI_READY.hdf5,HARVEY,HARVEY09L,2017-08-25T18:00:00Z,1503684000, 17.10,-106.30,54.01662063598633,943.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 343, ""dropsonde_usaf"": 227, ""flight_level_hdobs_noaa42"": 726, ""flight_level_hdobs_usaf"": 608, ""sfmr_noaa42"": 611, ""sfmr_usaf"": 419, ""tdr_noaa42"": 71396, ""track_best_track"": 3, ""track_spline_track"": 371, ""track_vortex_message"": 6}"
HRDOBS_FRANKLIN07L.201708080000_AI_READY.hdf5,FRANKLIN,FRANKLIN07L,2017-08-08T00:00:00Z,1502150400,  8.80, -96.60,25.722200393676758,995.0,TS,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 111, ""flight_level_hdobs_usaf"": 368, ""sfmr_usaf"": 328, ""track_best_track"": 4, ""track_spline_track"": 362, ""track_vortex_message"": 2}"
HRDOBS_HARVEY09L.201708241800_AI_READY.hdf5,HARVEY,HARVEY09L,2017-08-24T18:00:00Z,1503597600, 14.40,-103.60,36.011077880859375,978.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 129, ""dropsonde_noaa49"": 2688, ""dropsonde_usaf"": 49, ""flight_level_hdobs_noaa42"": 338, ""flight_level_hdobs_noaa49"": 360, ""flight_level_hdobs_usaf"": 276, ""sfmr_noaa42"": 305, ""sfmr_usaf"": 234, ""tdr_noaa42"": 94247, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 5}"
HRDOBS_FRANKLIN07L.201708090000_AI_READY.hdf5,FRANKLIN,FRANKLIN07L,2017-08-09T00:00:00Z,1502236800, 10.10,-100.80,20.5777587890625,996.0,TS,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 99, ""dropsonde_usaf"": 116, ""flight_level_hdobs_noaa42"": 582, ""flight_level_hdobs_usaf"": 704, ""sfmr_noaa42"": 469, ""sfmr_usaf"": 528, ""tdr_noaa42"": 52583, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 4}"
HRDOBS_HARVEY09L.201708231200_AI_READY.hdf5,HARVEY,HARVEY09L,2017-08-23T12:00:00Z,1503489600, 11.40,-102.50,15.433320045471191,1006.0,TD,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 103, ""flight_level_hdobs_usaf"": 725, ""sfmr_usaf"": 397, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 2}"
HRDOBS_MARIA15L.201709231800_AI_READY.hdf5,MARIA,MARIA15L,2017-09-23T18:00:00Z,1506189600,,,NaN,NaN,NaN,"ght, lat, lon, p, q, qerr, t, terr, time, u, uerr, v, verr","dropsonde_noaa42, dropsonde_usaf","{""dropsonde_noaa42"": 250, ""dropsonde_usaf"": 22}"
HRDOBS_MARIA15L.201709221800_AI_READY.hdf5,MARIA,MARIA15L,2017-09-22T18:00:00Z,1506103200, 12.80, -81.20,56.58884048461914,959.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 158, ""dropsonde_usaf"": 89, ""flight_level_hdobs_noaa42"": 400, ""flight_level_hdobs_usaf"": 365, ""sfmr_noaa42"": 279, ""sfmr_usaf"": 179, ""tdr_noaa42"": 117724, ""track_best_track"": 3, ""track_spline_track"": 368, ""track_vortex_message"": 4}"
HRDOBS_IRMA11L.201709091200_AI_READY.hdf5,IRMA,IRMA11L,2017-09-09T12:00:00Z,1504958400, 12.70, -89.30,56.58884048461914,941.0,HU,"clat, clon, ght, lat, lon, p, pmin, q, qerr, rmw, rr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_usaf, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa49"": 4440, ""dropsonde_usaf"": 214, ""flight_level_hdobs_noaa49"": 600, ""flight_level_hdobs_usaf"": 696, ""sfmr_usaf"": 549, ""track_best_track"": 3, ""track_spline_track"": 361, ""track_vortex_message"": 3}"
HRDOBS_IRMA11L.201709081200_AI_READY.hdf5,IRMA,IRMA11L,2017-09-08T12:00:00Z,1504872000, 11.80, -84.70,69.44993591308594,927.0,HU,"az, clat, clon, elev, ght, lat, lon, p, pmin, q, qerr, rmw, rr, rvel, rvelerr, sfcdir, sfcp, sfcspd, spd, spderr, t, terr, time, u, uerr, v, verr, vmax, w, werr","dropsonde_noaa42, dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_noaa49, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 408, ""dropsonde_noaa49"": 5420, ""dropsonde_usaf"": 65, ""flight_level_hdobs_noaa42"": 732, ""flight_level_hdobs_noaa49"": 517, ""flight_level_hdobs_usaf"": 848, ""sfmr_noaa42"": 481, ""sfmr_usaf"": 374, ""tdr_noaa42"": 164046, ""track_best_track"": 3, ""track_spline_track"": 365, ""track_vortex_message"": 5}"
